siteid,sitename,itemid,itemname,itemengname,itemunit,monitormonth,concentration
5,土城,5,氮氧化物,NOx,ppb,202506,13.5
5,土城,6,一氧化氮,NO,ppb,202506,2.3
5,土城,7,二氧化氮,NO2,ppb,202506,11
5,土城,8,總碳氫化物,THC,ppm,202506,2.06
5,土城,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.1
5,土城,10,風速,WIND_SPEED,m/sec,202506,1.1
5,土城,14,溫度,AMB_TEMP,℃,202506,29.5
5,土城,31,甲烷,CH4,ppm,202506,1.97
5,土城,33,細懸浮微粒,PM2.5,μg/m3,202506,11.5
5,土城,38,相對濕度,RH,%,202506,76
5,土城,143,小時風速值,WS_HR,m/sec,202506,0.7
6,板橋,1,二氧化硫,SO2,ppb,202506,1
6,板橋,2,一氧化碳,CO,ppm,202506,0.31
6,板橋,3,臭氧,O3,ppb,202506,25
6,板橋,4,懸浮微粒,PM10,μg/m3,202506,17
6,板橋,5,氮氧化物,NOx,ppb,202506,14.8
6,板橋,6,一氧化氮,NO,ppb,202506,2.2
6,板橋,7,二氧化氮,NO2,ppb,202506,12
6,板橋,8,總碳氫化物,THC,ppm,202506,2.11
6,板橋,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.1
6,板橋,10,風速,WIND_SPEED,m/sec,202506,1.5
6,板橋,14,溫度,AMB_TEMP,℃,202506,29.6
6,板橋,31,甲烷,CH4,ppm,202506,2
6,板橋,33,細懸浮微粒,PM2.5,μg/m3,202506,6.8
6,板橋,38,相對濕度,RH,%,202506,73
6,板橋,143,小時風速值,WS_HR,m/sec,202506,1.1
7,新莊,1,二氧化硫,SO2,ppb,202506,0.7
7,新莊,2,一氧化碳,CO,ppm,202506,0.25
7,新莊,3,臭氧,O3,ppb,202506,22
7,新莊,4,懸浮微粒,PM10,μg/m3,202506,16
7,新莊,5,氮氧化物,NOx,ppb,202506,13.6
7,新莊,6,一氧化氮,NO,ppb,202506,2.3
7,新莊,7,二氧化氮,NO2,ppb,202506,11
7,新莊,10,風速,WIND_SPEED,m/sec,202506,1.8
7,新莊,14,溫度,AMB_TEMP,℃,202506,29.4
7,新莊,33,細懸浮微粒,PM2.5,μg/m3,202506,9.9
7,新莊,38,相對濕度,RH,%,202506,78
7,新莊,143,小時風速值,WS_HR,m/sec,202506,1.5
8,菜寮,1,二氧化硫,SO2,ppb,202506,0.8
8,菜寮,2,一氧化碳,CO,ppm,202506,0.31
8,菜寮,3,臭氧,O3,ppb,202506,22
8,菜寮,4,懸浮微粒,PM10,μg/m3,202506,19
8,菜寮,5,氮氧化物,NOx,ppb,202506,15.6
8,菜寮,6,一氧化氮,NO,ppb,202506,2.5
8,菜寮,7,二氧化氮,NO2,ppb,202506,13
8,菜寮,10,風速,WIND_SPEED,m/sec,202506,1.8
8,菜寮,14,溫度,AMB_TEMP,℃,202506,30.4
8,菜寮,33,細懸浮微粒,PM2.5,μg/m3,202506,10.2
8,菜寮,38,相對濕度,RH,%,202506,73
8,菜寮,143,小時風速值,WS_HR,m/sec,202506,1.5
9,林口,1,二氧化硫,SO2,ppb,202506,1
9,林口,2,一氧化碳,CO,ppm,202506,0.2
9,林口,3,臭氧,O3,ppb,202506,24
9,林口,4,懸浮微粒,PM10,μg/m3,202506,15
9,林口,5,氮氧化物,NOx,ppb,202506,13.2
9,林口,6,一氧化氮,NO,ppb,202506,2.7
9,林口,7,二氧化氮,NO2,ppb,202506,10
9,林口,10,風速,WIND_SPEED,m/sec,202506,1.9
9,林口,14,溫度,AMB_TEMP,℃,202506,26.8
9,林口,33,細懸浮微粒,PM2.5,μg/m3,202506,10.1
9,林口,38,相對濕度,RH,%,202506,81
9,林口,143,小時風速值,WS_HR,m/sec,202506,1.7
10,淡水,1,二氧化硫,SO2,ppb,202506,1.1
10,淡水,2,一氧化碳,CO,ppm,202506,0.21
10,淡水,3,臭氧,O3,ppb,202506,22
10,淡水,4,懸浮微粒,PM10,μg/m3,202506,20
10,淡水,5,氮氧化物,NOx,ppb,202506,10.2
10,淡水,6,一氧化氮,NO,ppb,202506,1.8
10,淡水,7,二氧化氮,NO2,ppb,202506,8
10,淡水,10,風速,WIND_SPEED,m/sec,202506,1.5
10,淡水,14,溫度,AMB_TEMP,℃,202506,28.3
10,淡水,33,細懸浮微粒,PM2.5,μg/m3,202506,8.6
10,淡水,38,相對濕度,RH,%,202506,79
11,士林,1,二氧化硫,SO2,ppb,202506,0.9
11,士林,2,一氧化碳,CO,ppm,202506,0.2
11,士林,3,臭氧,O3,ppb,202506,23
11,士林,4,懸浮微粒,PM10,μg/m3,202506,18
11,士林,5,氮氧化物,NOx,ppb,202506,9.9
11,士林,6,一氧化氮,NO,ppb,202506,1.5
11,士林,7,二氧化氮,NO2,ppb,202506,8
11,士林,10,風速,WIND_SPEED,m/sec,202506,1.6
11,士林,14,溫度,AMB_TEMP,℃,202506,29.8
11,士林,33,細懸浮微粒,PM2.5,μg/m3,202506,8
11,士林,38,相對濕度,RH,%,202506,74
11,士林,143,小時風速值,WS_HR,m/sec,202506,1.2
12,中山,1,二氧化硫,SO2,ppb,202506,0.9
12,中山,2,一氧化碳,CO,ppm,202506,0.33
12,中山,3,臭氧,O3,ppb,202506,19
12,中山,4,懸浮微粒,PM10,μg/m3,202506,20
12,中山,5,氮氧化物,NOx,ppb,202506,18.7
12,中山,6,一氧化氮,NO,ppb,202506,4.3
12,中山,7,二氧化氮,NO2,ppb,202506,14
12,中山,8,總碳氫化物,THC,ppm,202506,2.12
12,中山,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.11
12,中山,10,風速,WIND_SPEED,m/sec,202506,1.6
12,中山,14,溫度,AMB_TEMP,℃,202506,30
12,中山,31,甲烷,CH4,ppm,202506,2
12,中山,33,細懸浮微粒,PM2.5,μg/m3,202506,10.2
12,中山,38,相對濕度,RH,%,202506,66
12,中山,143,小時風速值,WS_HR,m/sec,202506,1.1
13,萬華,1,二氧化硫,SO2,ppb,202506,0.6
13,萬華,2,一氧化碳,CO,ppm,202506,0.3
13,萬華,3,臭氧,O3,ppb,202506,20
13,萬華,4,懸浮微粒,PM10,μg/m3,202506,19
13,萬華,5,氮氧化物,NOx,ppb,202506,16.6
13,萬華,6,一氧化氮,NO,ppb,202506,3
13,萬華,7,二氧化氮,NO2,ppb,202506,13
13,萬華,8,總碳氫化物,THC,ppm,202506,2.19
13,萬華,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.08
13,萬華,10,風速,WIND_SPEED,m/sec,202506,1.1
13,萬華,14,溫度,AMB_TEMP,℃,202506,30.1
13,萬華,31,甲烷,CH4,ppm,202506,2.1
13,萬華,33,細懸浮微粒,PM2.5,μg/m3,202506,6.6
13,萬華,38,相對濕度,RH,%,202506,74
13,萬華,143,小時風速值,WS_HR,m/sec,202506,0.8
14,古亭,1,二氧化硫,SO2,ppb,202506,0.6
14,古亭,2,一氧化碳,CO,ppm,202506,0.22
14,古亭,3,臭氧,O3,ppb,202506,23
14,古亭,4,懸浮微粒,PM10,μg/m3,202506,18
14,古亭,5,氮氧化物,NOx,ppb,202506,11.4
14,古亭,6,一氧化氮,NO,ppb,202506,1.9
14,古亭,7,二氧化氮,NO2,ppb,202506,9
14,古亭,8,總碳氫化物,THC,ppm,202506,2.02
14,古亭,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.05
14,古亭,10,風速,WIND_SPEED,m/sec,202506,1.2
14,古亭,14,溫度,AMB_TEMP,℃,202506,30
14,古亭,31,甲烷,CH4,ppm,202506,1.95
14,古亭,33,細懸浮微粒,PM2.5,μg/m3,202506,8.7
14,古亭,38,相對濕度,RH,%,202506,76
14,古亭,143,小時風速值,WS_HR,m/sec,202506,0.8
15,松山,1,二氧化硫,SO2,ppb,202506,1.2
15,松山,2,一氧化碳,CO,ppm,202506,0.25
15,松山,3,臭氧,O3,ppb,202506,20
15,松山,4,懸浮微粒,PM10,μg/m3,202506,14
15,松山,5,氮氧化物,NOx,ppb,202506,18.1
15,松山,6,一氧化氮,NO,ppb,202506,4.6
15,松山,7,二氧化氮,NO2,ppb,202506,13
15,松山,8,總碳氫化物,THC,ppm,202506,2.14
15,松山,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.09
15,松山,10,風速,WIND_SPEED,m/sec,202506,1.3
15,松山,14,溫度,AMB_TEMP,℃,202506,29.6
15,松山,31,甲烷,CH4,ppm,202506,2.04
15,松山,33,細懸浮微粒,PM2.5,μg/m3,202506,9.2
15,松山,38,相對濕度,RH,%,202506,72
15,松山,143,小時風速值,WS_HR,m/sec,202506,0.9
16,大同,1,二氧化硫,SO2,ppb,202506,1.3
16,大同,2,一氧化碳,CO,ppm,202506,0.78
16,大同,3,臭氧,O3,ppb,202506,13
16,大同,4,懸浮微粒,PM10,μg/m3,202506,19
16,大同,5,氮氧化物,NOx,ppb,202506,42.4
16,大同,6,一氧化氮,NO,ppb,202506,21.2
16,大同,7,二氧化氮,NO2,ppb,202506,21
16,大同,8,總碳氫化物,THC,ppm,202506,2.33
16,大同,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.23
16,大同,10,風速,WIND_SPEED,m/sec,202506,
16,大同,14,溫度,AMB_TEMP,℃,202506,
16,大同,31,甲烷,CH4,ppm,202506,2.09
16,大同,33,細懸浮微粒,PM2.5,μg/m3,202506,11.9
16,大同,38,相對濕度,RH,%,202506,73
16,大同,143,小時風速值,WS_HR,m/sec,202506,
17,桃園,1,二氧化硫,SO2,ppb,202506,1.2
17,桃園,2,一氧化碳,CO,ppm,202506,0.26
17,桃園,3,臭氧,O3,ppb,202506,23
17,桃園,4,懸浮微粒,PM10,μg/m3,202506,17
17,桃園,5,氮氧化物,NOx,ppb,202506,13.9
17,桃園,6,一氧化氮,NO,ppb,202506,2
17,桃園,7,二氧化氮,NO2,ppb,202506,11
17,桃園,8,總碳氫化物,THC,ppm,202506,2.19
17,桃園,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.11
17,桃園,10,風速,WIND_SPEED,m/sec,202506,1.4
17,桃園,14,溫度,AMB_TEMP,℃,202506,29.4
17,桃園,31,甲烷,CH4,ppm,202506,2.06
17,桃園,33,細懸浮微粒,PM2.5,μg/m3,202506,11.3
17,桃園,38,相對濕度,RH,%,202506,74
17,桃園,143,小時風速值,WS_HR,m/sec,202506,1.1
18,大園,1,二氧化硫,SO2,ppb,202506,0.9
18,大園,2,一氧化碳,CO,ppm,202506,0.18
18,大園,3,臭氧,O3,ppb,202506,22
18,大園,4,懸浮微粒,PM10,μg/m3,202506,19
18,大園,5,氮氧化物,NOx,ppb,202506,11.1
18,大園,6,一氧化氮,NO,ppb,202506,1.8
18,大園,7,二氧化氮,NO2,ppb,202506,9
18,大園,10,風速,WIND_SPEED,m/sec,202506,2.6
18,大園,14,溫度,AMB_TEMP,℃,202506,28.8
18,大園,33,細懸浮微粒,PM2.5,μg/m3,202506,6.5
18,大園,38,相對濕度,RH,%,202506,73
18,大園,143,小時風速值,WS_HR,m/sec,202506,2.3
19,觀音,1,二氧化硫,SO2,ppb,202506,1.2
19,觀音,2,一氧化碳,CO,ppm,202506,0.12
19,觀音,3,臭氧,O3,ppb,202506,22
19,觀音,4,懸浮微粒,PM10,μg/m3,202506,14
19,觀音,5,氮氧化物,NOx,ppb,202506,8.1
19,觀音,6,一氧化氮,NO,ppb,202506,1.2
19,觀音,7,二氧化氮,NO2,ppb,202506,6
19,觀音,10,風速,WIND_SPEED,m/sec,202506,2.6
19,觀音,14,溫度,AMB_TEMP,℃,202506,28.9
19,觀音,33,細懸浮微粒,PM2.5,μg/m3,202506,8.2
19,觀音,38,相對濕度,RH,%,202506,76
19,觀音,143,小時風速值,WS_HR,m/sec,202506,2.4
20,平鎮,1,二氧化硫,SO2,ppb,202506,0.6
20,平鎮,2,一氧化碳,CO,ppm,202506,0.2
20,平鎮,3,臭氧,O3,ppb,202506,23
20,平鎮,4,懸浮微粒,PM10,μg/m3,202506,16
20,平鎮,5,氮氧化物,NOx,ppb,202506,11.3
20,平鎮,6,一氧化氮,NO,ppb,202506,1.7
20,平鎮,7,二氧化氮,NO2,ppb,202506,9
20,平鎮,10,風速,WIND_SPEED,m/sec,202506,1.2
20,平鎮,14,溫度,AMB_TEMP,℃,202506,29.4
20,平鎮,33,細懸浮微粒,PM2.5,μg/m3,202506,7.2
20,平鎮,38,相對濕度,RH,%,202506,76
20,平鎮,143,小時風速值,WS_HR,m/sec,202506,1
21,龍潭,1,二氧化硫,SO2,ppb,202506,1.2
21,龍潭,2,一氧化碳,CO,ppm,202506,0.18
21,龍潭,3,臭氧,O3,ppb,202506,23
21,龍潭,4,懸浮微粒,PM10,μg/m3,202506,16
21,龍潭,5,氮氧化物,NOx,ppb,202506,9.3
21,龍潭,6,一氧化氮,NO,ppb,202506,1.9
21,龍潭,7,二氧化氮,NO2,ppb,202506,7
21,龍潭,10,風速,WIND_SPEED,m/sec,202506,2
21,龍潭,14,溫度,AMB_TEMP,℃,202506,27.7
21,龍潭,33,細懸浮微粒,PM2.5,μg/m3,202506,8.8
21,龍潭,38,相對濕度,RH,%,202506,83
21,龍潭,143,小時風速值,WS_HR,m/sec,202506,1.7
22,湖口,1,二氧化硫,SO2,ppb,202506,0.8
22,湖口,2,一氧化碳,CO,ppm,202506,0.16
22,湖口,3,臭氧,O3,ppb,202506,22
22,湖口,4,懸浮微粒,PM10,μg/m3,202506,13
22,湖口,5,氮氧化物,NOx,ppb,202506,8.3
22,湖口,6,一氧化氮,NO,ppb,202506,1.3
22,湖口,7,二氧化氮,NO2,ppb,202506,6
22,湖口,10,風速,WIND_SPEED,m/sec,202506,2.3
22,湖口,14,溫度,AMB_TEMP,℃,202506,28.9
22,湖口,33,細懸浮微粒,PM2.5,μg/m3,202506,7.5
22,湖口,38,相對濕度,RH,%,202506,75
22,湖口,143,小時風速值,WS_HR,m/sec,202506,2
23,竹東,1,二氧化硫,SO2,ppb,202506,0.6
23,竹東,2,一氧化碳,CO,ppm,202506,0.16
23,竹東,3,臭氧,O3,ppb,202506,20
23,竹東,4,懸浮微粒,PM10,μg/m3,202506,16
23,竹東,5,氮氧化物,NOx,ppb,202506,5.6
23,竹東,6,一氧化氮,NO,ppb,202506,1
23,竹東,7,二氧化氮,NO2,ppb,202506,4
23,竹東,10,風速,WIND_SPEED,m/sec,202506,1.5
23,竹東,14,溫度,AMB_TEMP,℃,202506,29
23,竹東,33,細懸浮微粒,PM2.5,μg/m3,202506,6.6
23,竹東,38,相對濕度,RH,%,202506,83
23,竹東,143,小時風速值,WS_HR,m/sec,202506,1.2
24,新竹,1,二氧化硫,SO2,ppb,202506,0.9
24,新竹,2,一氧化碳,CO,ppm,202506,0.19
24,新竹,3,臭氧,O3,ppb,202506,22
24,新竹,4,懸浮微粒,PM10,μg/m3,202506,12
24,新竹,5,氮氧化物,NOx,ppb,202506,10.1
24,新竹,6,一氧化氮,NO,ppb,202506,1.7
24,新竹,7,二氧化氮,NO2,ppb,202506,8
24,新竹,8,總碳氫化物,THC,ppm,202506,2.1
24,新竹,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.05
24,新竹,10,風速,WIND_SPEED,m/sec,202506,1.7
24,新竹,14,溫度,AMB_TEMP,℃,202506,29.6
24,新竹,31,甲烷,CH4,ppm,202506,2.04
24,新竹,33,細懸浮微粒,PM2.5,μg/m3,202506,6.4
24,新竹,38,相對濕度,RH,%,202506,76
24,新竹,143,小時風速值,WS_HR,m/sec,202506,1.3
25,頭份,1,二氧化硫,SO2,ppb,202506,1.4
25,頭份,2,一氧化碳,CO,ppm,202506,0.16
25,頭份,3,臭氧,O3,ppb,202506,23
25,頭份,4,懸浮微粒,PM10,μg/m3,202506,16
25,頭份,5,氮氧化物,NOx,ppb,202506,7.2
25,頭份,6,一氧化氮,NO,ppb,202506,1.9
25,頭份,7,二氧化氮,NO2,ppb,202506,5
25,頭份,8,總碳氫化物,THC,ppm,202506,1.91
25,頭份,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.04
25,頭份,10,風速,WIND_SPEED,m/sec,202506,2.2
25,頭份,14,溫度,AMB_TEMP,℃,202506,29.5
25,頭份,31,甲烷,CH4,ppm,202506,1.87
25,頭份,33,細懸浮微粒,PM2.5,μg/m3,202506,6.7
25,頭份,38,相對濕度,RH,%,202506,73
25,頭份,143,小時風速值,WS_HR,m/sec,202506,1.9
26,苗栗,1,二氧化硫,SO2,ppb,202506,1.3
26,苗栗,2,一氧化碳,CO,ppm,202506,0.14
26,苗栗,3,臭氧,O3,ppb,202506,25
26,苗栗,4,懸浮微粒,PM10,μg/m3,202506,10
26,苗栗,5,氮氧化物,NOx,ppb,202506,6.4
26,苗栗,6,一氧化氮,NO,ppb,202506,1.5
26,苗栗,7,二氧化氮,NO2,ppb,202506,4
26,苗栗,10,風速,WIND_SPEED,m/sec,202506,2.4
26,苗栗,14,溫度,AMB_TEMP,℃,202506,29.5
26,苗栗,33,細懸浮微粒,PM2.5,μg/m3,202506,5.6
26,苗栗,38,相對濕度,RH,%,202506,72
26,苗栗,143,小時風速值,WS_HR,m/sec,202506,2
27,三義,1,二氧化硫,SO2,ppb,202506,1
27,三義,2,一氧化碳,CO,ppm,202506,0.14
27,三義,3,臭氧,O3,ppb,202506,22
27,三義,4,懸浮微粒,PM10,μg/m3,202506,12
27,三義,5,氮氧化物,NOx,ppb,202506,5.3
27,三義,6,一氧化氮,NO,ppb,202506,1.5
27,三義,7,二氧化氮,NO2,ppb,202506,3
27,三義,10,風速,WIND_SPEED,m/sec,202506,2.3
27,三義,14,溫度,AMB_TEMP,℃,202506,27.1
27,三義,33,細懸浮微粒,PM2.5,μg/m3,202506,6.7
27,三義,38,相對濕度,RH,%,202506,78
27,三義,143,小時風速值,WS_HR,m/sec,202506,2.1
28,豐原,1,二氧化硫,SO2,ppb,202506,0.9
28,豐原,2,一氧化碳,CO,ppm,202506,0.17
28,豐原,3,臭氧,O3,ppb,202506,24
28,豐原,4,懸浮微粒,PM10,μg/m3,202506,13
28,豐原,5,氮氧化物,NOx,ppb,202506,6.2
28,豐原,6,一氧化氮,NO,ppb,202506,1.4
28,豐原,7,二氧化氮,NO2,ppb,202506,4
28,豐原,8,總碳氫化物,THC,ppm,202506,1.9
28,豐原,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.06
28,豐原,10,風速,WIND_SPEED,m/sec,202506,2.3
28,豐原,14,溫度,AMB_TEMP,℃,202506,28.2
28,豐原,31,甲烷,CH4,ppm,202506,1.83
28,豐原,33,細懸浮微粒,PM2.5,μg/m3,202506,5.9
28,豐原,38,相對濕度,RH,%,202506,75
28,豐原,143,小時風速值,WS_HR,m/sec,202506,2
29,沙鹿,1,二氧化硫,SO2,ppb,202506,1
29,沙鹿,2,一氧化碳,CO,ppm,202506,0.17
29,沙鹿,3,臭氧,O3,ppb,202506,23
29,沙鹿,4,懸浮微粒,PM10,μg/m3,202506,17
29,沙鹿,5,氮氧化物,NOx,ppb,202506,8.6
29,沙鹿,6,一氧化氮,NO,ppb,202506,1.5
29,沙鹿,7,二氧化氮,NO2,ppb,202506,7
29,沙鹿,10,風速,WIND_SPEED,m/sec,202506,2.1
29,沙鹿,14,溫度,AMB_TEMP,℃,202506,29.5
29,沙鹿,33,細懸浮微粒,PM2.5,μg/m3,202506,7.2
29,沙鹿,38,相對濕度,RH,%,202506,76
29,沙鹿,143,小時風速值,WS_HR,m/sec,202506,1.6
30,大里,1,二氧化硫,SO2,ppb,202506,1.1
30,大里,2,一氧化碳,CO,ppm,202506,0.2
30,大里,3,臭氧,O3,ppb,202506,21
30,大里,4,懸浮微粒,PM10,μg/m3,202506,17
30,大里,5,氮氧化物,NOx,ppb,202506,8.9
30,大里,6,一氧化氮,NO,ppb,202506,1.9
30,大里,7,二氧化氮,NO2,ppb,202506,6
30,大里,8,總碳氫化物,THC,ppm,202506,2.14
30,大里,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.06
30,大里,10,風速,WIND_SPEED,m/sec,202506,1.7
30,大里,14,溫度,AMB_TEMP,℃,202506,29.5
30,大里,31,甲烷,CH4,ppm,202506,2.06
30,大里,33,細懸浮微粒,PM2.5,μg/m3,202506,9.5
30,大里,38,相對濕度,RH,%,202506,74
30,大里,143,小時風速值,WS_HR,m/sec,202506,1.3
31,忠明,1,二氧化硫,SO2,ppb,202506,1.2
31,忠明,2,一氧化碳,CO,ppm,202506,0.21
31,忠明,3,臭氧,O3,ppb,202506,21
31,忠明,4,懸浮微粒,PM10,μg/m3,202506,15
31,忠明,5,氮氧化物,NOx,ppb,202506,9.6
31,忠明,6,一氧化氮,NO,ppb,202506,2.2
31,忠明,7,二氧化氮,NO2,ppb,202506,7
31,忠明,8,總碳氫化物,THC,ppm,202506,2
31,忠明,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.05
31,忠明,10,風速,WIND_SPEED,m/sec,202506,1.5
31,忠明,14,溫度,AMB_TEMP,℃,202506,29.7
31,忠明,31,甲烷,CH4,ppm,202506,1.95
31,忠明,33,細懸浮微粒,PM2.5,μg/m3,202506,7.8
31,忠明,38,相對濕度,RH,%,202506,73
31,忠明,143,小時風速值,WS_HR,m/sec,202506,1.2
32,西屯,1,二氧化硫,SO2,ppb,202506,1.2
32,西屯,2,一氧化碳,CO,ppm,202506,0.17
32,西屯,3,臭氧,O3,ppb,202506,20
32,西屯,4,懸浮微粒,PM10,μg/m3,202506,20
32,西屯,5,氮氧化物,NOx,ppb,202506,10.6
32,西屯,6,一氧化氮,NO,ppb,202506,2.5
32,西屯,7,二氧化氮,NO2,ppb,202506,8
32,西屯,8,總碳氫化物,THC,ppm,202506,2.02
32,西屯,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.07
32,西屯,10,風速,WIND_SPEED,m/sec,202506,1.6
32,西屯,14,溫度,AMB_TEMP,℃,202506,29.5
32,西屯,31,甲烷,CH4,ppm,202506,1.96
32,西屯,33,細懸浮微粒,PM2.5,μg/m3,202506,7.8
32,西屯,38,相對濕度,RH,%,202506,80
32,西屯,143,小時風速值,WS_HR,m/sec,202506,1.3
33,彰化,1,二氧化硫,SO2,ppb,202506,1.2
33,彰化,2,一氧化碳,CO,ppm,202506,0.15
33,彰化,3,臭氧,O3,ppb,202506,20
33,彰化,4,懸浮微粒,PM10,μg/m3,202506,14
33,彰化,5,氮氧化物,NOx,ppb,202506,7.3
33,彰化,6,一氧化氮,NO,ppb,202506,1.2
33,彰化,7,二氧化氮,NO2,ppb,202506,6
33,彰化,8,總碳氫化物,THC,ppm,202506,2.04
33,彰化,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.05
33,彰化,10,風速,WIND_SPEED,m/sec,202506,1.3
33,彰化,14,溫度,AMB_TEMP,℃,202506,29.9
33,彰化,31,甲烷,CH4,ppm,202506,1.98
33,彰化,33,細懸浮微粒,PM2.5,μg/m3,202506,7.9
33,彰化,38,相對濕度,RH,%,202506,75
33,彰化,143,小時風速值,WS_HR,m/sec,202506,0.9
34,線西,1,二氧化硫,SO2,ppb,202506,0.9
34,線西,2,一氧化碳,CO,ppm,202506,0.14
34,線西,3,臭氧,O3,ppb,202506,25
34,線西,4,懸浮微粒,PM10,μg/m3,202506,17
34,線西,5,氮氧化物,NOx,ppb,202506,6.6
34,線西,6,一氧化氮,NO,ppb,202506,1.2
34,線西,7,二氧化氮,NO2,ppb,202506,5
34,線西,8,總碳氫化物,THC,ppm,202506,1.97
34,線西,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.04
34,線西,10,風速,WIND_SPEED,m/sec,202506,2.6
34,線西,14,溫度,AMB_TEMP,℃,202506,29.2
34,線西,31,甲烷,CH4,ppm,202506,1.93
34,線西,33,細懸浮微粒,PM2.5,μg/m3,202506,6.3
34,線西,38,相對濕度,RH,%,202506,80
34,線西,143,小時風速值,WS_HR,m/sec,202506,2.4
35,二林,1,二氧化硫,SO2,ppb,202506,1.2
35,二林,2,一氧化碳,CO,ppm,202506,0.15
35,二林,3,臭氧,O3,ppb,202506,21
35,二林,4,懸浮微粒,PM10,μg/m3,202506,23
35,二林,5,氮氧化物,NOx,ppb,202506,5
35,二林,6,一氧化氮,NO,ppb,202506,0.5
35,二林,7,二氧化氮,NO2,ppb,202506,4
35,二林,8,總碳氫化物,THC,ppm,202506,2.02
35,二林,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.02
35,二林,10,風速,WIND_SPEED,m/sec,202506,2
35,二林,14,溫度,AMB_TEMP,℃,202506,29.4
35,二林,31,甲烷,CH4,ppm,202506,2
35,二林,33,細懸浮微粒,PM2.5,μg/m3,202506,8.1
35,二林,38,相對濕度,RH,%,202506,81
35,二林,143,小時風速值,WS_HR,m/sec,202506,1.8
36,南投,1,二氧化硫,SO2,ppb,202506,0.6
36,南投,2,一氧化碳,CO,ppm,202506,0.16
36,南投,3,臭氧,O3,ppb,202506,22
36,南投,4,懸浮微粒,PM10,μg/m3,202506,19
36,南投,5,氮氧化物,NOx,ppb,202506,6.4
36,南投,6,一氧化氮,NO,ppb,202506,1.2
36,南投,7,二氧化氮,NO2,ppb,202506,5
36,南投,8,總碳氫化物,THC,ppm,202506,1.95
36,南投,9,非甲烷碳氫化合物,NMHC,ppm,202506,0.02
