siteid,sitename,itemid,itemname,itemengname,itemunit,monitormonth,concentration
32,Xitun,38,,RH,%,202503,75
32,Xitun,143,,WS_HR,m/sec,202503,2.1
33,Changhua,1,,SO2,ppb,202503,1
33,Changhua,2,,CO,ppm,202503,0.3
33,Changhua,3,,O3,ppb,202503,30
33,Changhua,4,,PM10,μg/m3,202503,27
33,Changhua,5,,NOx,ppb,202503,14
33,Changhua,6,,NO,ppb,202503,2.1
33,Changhua,7,,NO2,ppb,202503,11
33,Changhua,8,,THC,ppm,202503,2.22
33,Changhua,9,,NMHC,ppm,202503,0.09
33,Changhua,10,,WIND_SPEED,m/sec,202503,1.5
33,Changhua,14,,AMB_TEMP,℃,202503,20.2
33,Changhua,31,,CH4,ppm,202503,2.11
33,Changhua,33,,PM2.5,μg/m3,202503,16.3
33,Changhua,38,,RH,%,202503,72
33,Changhua,143,,WS_HR,m/sec,202503,1.1
34,Xianxi,1,,SO2,ppb,202503,1.4
34,Xianxi,2,,CO,ppm,202503,0.26
34,Xianxi,3,,O3,ppb,202503,37
34,Xianxi,4,,PM10,μg/m3,202503,33
34,Xianxi,5,,NOx,ppb,202503,12.4
34,Xianxi,6,,NO,ppb,202503,1.6
34,Xianxi,7,,NO2,ppb,202503,10
34,Xianxi,8,,THC,ppm,202503,2.08
34,Xianxi,9,,NMHC,ppm,202503,0.05
34,Xianxi,10,,WIND_SPEED,m/sec,202503,3.9
34,Xianxi,14,,AMB_TEMP,℃,202503,19.4
34,Xianxi,31,,CH4,ppm,202503,2.02
34,Xianxi,33,,PM2.5,μg/m3,202503,16.7
34,Xianxi,38,,RH,%,202503,80
34,Xianxi,143,,WS_HR,m/sec,202503,3.6
35,Erlin,1,,SO2,ppb,202503,1.6
35,Erlin,2,,CO,ppm,202503,0.27
35,Erlin,3,,O3,ppb,202503,37
35,Erlin,4,,PM10,μg/m3,202503,42
35,Erlin,5,,NOx,ppb,202503,8.7
35,Erlin,6,,NO,ppb,202503,0.9
35,Erlin,7,,NO2,ppb,202503,7
35,Erlin,8,,THC,ppm,202503,2.16
35,Erlin,9,,NMHC,ppm,202503,0.05
35,Erlin,10,,WIND_SPEED,m/sec,202503,3
35,Erlin,14,,AMB_TEMP,℃,202503,19.6
35,Erlin,31,,CH4,ppm,202503,2.11
35,Erlin,33,,PM2.5,μg/m3,202503,20.4
35,Erlin,38,,RH,%,202503,83
35,Erlin,143,,WS_HR,m/sec,202503,2.8
36,Nantou,1,,SO2,ppb,202503,1.3
36,Nantou,2,,CO,ppm,202503,0.3
36,Nantou,3,,O3,ppb,202503,29
36,Nantou,4,,PM10,μg/m3,202503,30
36,Nantou,5,,NOx,ppb,202503,13.3
36,Nantou,6,,NO,ppb,202503,2
36,Nantou,7,,NO2,ppb,202503,11
36,Nantou,8,,THC,ppm,202503,2.13
36,Nantou,9,,NMHC,ppm,202503,0.08
36,Nantou,10,,WIND_SPEED,m/sec,202503,1.2
36,Nantou,14,,AMB_TEMP,℃,202503,20.2
36,Nantou,31,,CH4,ppm,202503,2.04
36,Nantou,33,,PM2.5,μg/m3,202503,17.5
36,Nantou,38,,RH,%,202503,71
36,Nantou,143,,WS_HR,m/sec,202503,0.9
37,Douliu,1,,SO2,ppb,202503,1.5
37,Douliu,2,,CO,ppm,202503,0.28
37,Douliu,3,,O3,ppb,202503,33
37,Douliu,4,,PM10,μg/m3,202503,37
37,Douliu,5,,NOx,ppb,202503,10.9
37,Douliu,6,,NO,ppb,202503,1.5
37,Douliu,7,,NO2,ppb,202503,9
37,Douliu,8,,THC,ppm,202503,2.17
37,Douliu,9,,NMHC,ppm,202503,0.06
37,Douliu,10,,WIND_SPEED,m/sec,202503,1.6
37,Douliu,14,,AMB_TEMP,℃,202503,20.3
37,Douliu,31,,CH4,ppm,202503,2.1
37,Douliu,33,,PM2.5,μg/m3,202503,21.5
37,Douliu,38,,RH,%,202503,75
37,Douliu,143,,WS_HR,m/sec,202503,1.3
38,Lunbei,1,,SO2,ppb,202503,1.2
38,Lunbei,2,,CO,ppm,202503,0.27
38,Lunbei,3,,O3,ppb,202503,34
38,Lunbei,4,,PM10,μg/m3,202503,41
38,Lunbei,5,,NOx,ppb,202503,9.2
38,Lunbei,6,,NO,ppb,202503,1.4
38,Lunbei,7,,NO2,ppb,202503,7
38,Lunbei,8,,THC,ppm,202503,2.33
38,Lunbei,9,,NMHC,ppm,202503,0.03
38,Lunbei,10,,WIND_SPEED,m/sec,202503,1.5
38,Lunbei,14,,AMB_TEMP,℃,202503,19.9
38,Lunbei,31,,CH4,ppm,202503,2.29
38,Lunbei,33,,PM2.5,μg/m3,202503,22.5
38,Lunbei,38,,RH,%,202503,75
38,Lunbei,143,,WS_HR,m/sec,202503,1.2
39,Xingang,1,,SO2,ppb,202503,1.9
39,Xingang,2,,CO,ppm,202503,0.25
39,Xingang,3,,O3,ppb,202503,34
39,Xingang,4,,PM10,μg/m3,202503,37
39,Xingang,5,,NOx,ppb,202503,9.9
